[-0.1, -0.0, 1.0, 3.09, -0.11, -0.11, -1]
[-0.1, -0.0, 1.0, 3.09, -0.11, -0.11, -1]
[-0.08, -0.0, 0.98, 3.09, -0.11, -0.11, -1]
[-0.08, -0.0, 0.98, 3.09, -0.11, -0.11, -1]
[-0.06, -0.0, 0.96, 3.09, -0.11, -0.11, -1]
[-0.04, 0.0, 0.94, 3.1, -0.11, 0.0, -1]
[-0.04, 0.0, 0.92, 3.1, -0.12, 0.0, -1]
[-0.03, 0.0, 0.9, 3.1, -0.12, 0.0, -1]
[-0.02, 0.0, 0.9, 3.1, -0.12, 0.0, -1]
[-0.02, 0.0, 0.88, 3.1, -0.12, 0.0, -1]
[-0.01, 0.0, 0.88, 3.1, -0.12, 0.0, -1]
[-0.01, 0.0, 0.86, 3.1, -0.12, 0.0, -1]
[-0.01, 0.0, 0.86, 3.1, -0.12, 0.0, -1]
[-0.01, 0.0, 0.84, 3.1, -0.12, 0.0, -1]
[-0.01, 0.0, 0.84, 3.1, -0.12, 0.0, -1]
[-0.01, 0.0, 0.82, 3.1, -0.12, 0.0, -1]
[-0.01, 0.0, 0.82, -3.1, -0.12, 0.0, -1]
[-0.01, 0.0, 0.82, -3.1, -0.12, 0.0, -1]
[-0.01, 0.0, 0.82, -3.1, -0.12, 0.0, 1]
[-0.01, 0.0, 0.82, -3.1, -0.12, 0.0, 1]
[-0.01, 0.0, 0.8, -3.1, -0.12, 0.0, 1]
[-0.01, 0.0, 0.8, -3.1, -0.12, 0.0, 1]
[-0.01, 0.0, 0.82, -3.1, -0.12, 0.0, 1]
[-0.01, 0.0, 0.82, -3.1, -0.12, 0.0, 1]
[-0.01, 0.0, 0.84, -3.1, -0.12, 0.0, 1]
[-0.01, 0.0, 0.86, -3.1, -0.12, 0.0, 1]
